code,readability_level,num_of_lines_norm,code_length_norm,cyclomatic_complexity_norm,indents_norm,loop_count_norm,line_length_norm,identifiers_norm
"class Solution:
    def countRoutes(self, locations: List[int], start: int, finish: int, fuel: int) -> int:
        # start = initial index
        # end = destination index     

        MOD = (10**9)+7 
        lenLocations = len(locations)

        @cache
        def dfs(index, fuel):
            # If you have no more fuel and you're at destination:
            # You cannot try another other routes, return 1 because you're at destination
            if fuel == 0 and index == finish:
                return 1

            # If no more fuel and not at route:
            # You cannot try another other routes, return 1 because you're not at destination
            if fuel <= 0:
                return 0
            
            # If your current index is destination index, you found an existing route
            countWays = 1 if index == finish else 0

            # Try every location index (dfs), but you cannot stay at your current index
            for nextIndex in range(len(locations)):
                if index != nextIndex:
                    cost = abs(locations[index]-locations[nextIndex])
                    countWays += dfs(nextIndex,fuel-cost)

            return countWays

        return dfs(start,fuel) % MOD",Low,0.43283582089552236,0.34785238959467635,0.2631578947368421,0.2857142857142857,0.3076923076923077,0.27193167885680464,0.609375
"class Solution:
    def modifyString(self, s: str) -> str:
        if len(s) == 1 and s[0] != '?':
            return s[0]
        elif len(s) == 1 and s[0] == '?':
            return 'a'
        else:
            x = {'a','b','c'}
            res = ''
            for i in range(len(s)):
                if s[i] == '?':
                    if i == 0:
                        res += list(x.difference(set(s[i+1])))[0]
                    elif i == len(s)-1:
                        res += list(x.difference(set([s[i-1],res[i-1]])))[0]
                    else:
                        res += list(x.difference(set([s[i-1],s[i+1],res[i-1]])))[0]
                else:
                    res += s[i]
            return res",Low,0.2537313432835821,0.19207501512401695,0.42105263157894735,0.42857142857142855,0.38461538461538464,0.24621645857763677,0.609375
"class Solution:
    # two-sum. search for nums1[i]^2/nums2[k]
    # O(mn) time : O(m + n) space
    def numTriplets(self, nums1: List[int], nums2: List[int]) -> int:
        def count(arr1, arr2):
            res = 0
            for n1 in arr1:
                n2_freq = defaultdict(int)
                for n2 in arr2:
                    if n1*n1 / n2 in n2_freq:
                        res += n2_freq[n1*n1 / n2]
                    n2_freq[n2] += 1
            return res
        return count(nums1, nums2) + count(nums2, nums1)",Medium,0.16417910447761194,0.13520871143375682,0.3157894736842105,0.42857142857142855,0.15384615384615385,0.28702490170380085,0.21875
"class Solution:
    def minCost(self, colors: str, neededTime: List[int]) -> int:
        
        consecutives = dict()
        
        i = 1
        prev = colors[0]
        count = 0
        while i < len(colors):
            if colors[i] == prev:
                if count not in consecutives:
                    consecutives[count] = [neededTime[i-1]]
                consecutives[count].append(neededTime[i])
            else:
                prev = colors[i]
                count +=1
            i+=1

        sum_ = 0
        for list_ in consecutives.values():
            if len(list_) == 1:
                sum_ += list_[0]
            else:
                max_ = 0
                for i in list_:
                    sum_+=i
                    max_ = max(max_, i)
                sum_ -= max_
        return sum_",Low,0.3880597014925373,0.22444041137326073,0.5263157894736842,0.2857142857142857,0.23076923076923078,0.13424452349747243,0.5
"class Solution:
    def numSpecial(self, mat: List[List[int]]) -> int:
        ans, m, n = 0, len(mat), len(mat[0])
        row, col = [0] * m, [0] * n
        for i in range(m):
            for j in range(n):
                row[i] += mat[i][j]
                col[j] += mat[i][j]
        for i in range(m):
            for j in range(n):
                if mat[i][j] and row[i] == 1 and col[j] == 1: ans += 1; break
        return ans",Medium,0.13432835820895522,0.10586811857229281,0.42105263157894735,0.2857142857142857,0.19230769230769232,0.26879542475872753,0.34375
"class Solution:
    def unhappyFriends(self, n: int, preferences: List[List[int]], pairs: List[List[int]]) -> int:
        prefDict = {i:preferences[i] for i in range(n)}
        res = set()
        for i, (x1,y1) in enumerate(pairs):
            for j, (x2,y2) in enumerate(pairs):
                if i != j:
                    if prefDict[x1].index(y2) < prefDict[x1].index(y1): # smaller index means higher preference
                        if prefDict[y2].index(x1) < prefDict[y2].index(x2):
                            res.add(x1)
                    if prefDict[x1].index(x2) < prefDict[x1].index(y1):
                        if prefDict[x2].index(x1) < prefDict[x2].index(y2):
                            res.add(x1)
                    if prefDict[y1].index(x2) < prefDict[y1].index(x1):
                        if prefDict[x2].index(y1) < prefDict[x2].index(y2):
                            res.add(y1)
                    if prefDict[y1].index(y2) < prefDict[y1].index(x1):
                        if prefDict[y2].index(y1) < prefDict[y2].index(x2):
                            res.add(y1)
        return len(res)",Low,0.2537313432835821,0.3142770719903206,0.7894736842105263,0.5714285714285714,0.46153846153846156,0.5304683727667795,0.484375
"class Solution:
    def isTransformable(self, s: str, t: str) -> bool:
        if sorted(s) != sorted(t): return False # edge case 
        
        pos = [deque() for _ in range(10)]
        for i, ss in enumerate(s): pos[int(ss)].append(i)
            
        for tt in t: 
            i = pos[int(tt)].popleft()
            for ii in range(int(tt)): 
                if pos[ii] and pos[ii][0] < i: return False # cannot swap 
        return True",Medium,0.13432835820895522,0.10980036297640654,0.3684210526315789,0.2857142857142857,0.2692307692307692,0.2845943047777911,0.1875
"class Solution:
    def maxSumRangeQuery(self, nums: List[int], requests: List[List[int]]) -> int:
        chg = [0]*len(nums) # change 
        for i, j in requests: 
            chg[i] += 1
            if j+1 < len(nums): chg[j+1] -= 1
        for i in range(1, len(nums)): chg[i] += chg[i-1] # cumulated change
        return sum(n*c for n, c in zip(sorted(nums), sorted(chg))) % 1_000_000_007",Low,0.07462686567164178,0.09376890502117362,0.3684210526315789,0.2857142857142857,0.15384615384615385,0.4951881670099233,0.21875
"class Solution:
    def minSubarray(self, nums: List[int], p: int) -> int:
        target = sum(nums) % p # targetted remainder 
        ans = inf
        seen = {(prefix := 0): -1}
        for i, x in enumerate(nums): 
            seen[(prefix := (prefix+x)%p)] = i # update seen before check 
            if (prefix-target) % p in seen: 
                ans = min(ans, i - seen[(prefix-target) % p])
        return ans if ans < len(nums) else -1 # not allowed to remove whole array",Low,0.1044776119402985,0.12008469449485784,0.3157894736842105,0.2857142857142857,0.15384615384615385,0.4563564875491481,0.265625
"class Solution:
    def maxUniqueSplit(self, s: str) -> int:
        strings = set()
        self.max_len = 0
        def split(s) :
            if not s :
                self.max_len = max(self.max_len, len(strings)) 
                return 
            
            for i in range(1,len(s)+1) :
                cs = s[:i] 
                if cs not in strings :
                    strings.add(cs)
                    split(s[i:])
                    strings.remove(cs)
                    
                        
        split(s)
        
        return self.max_len",High,0.2537313432835821,0.147005444646098,0.3157894736842105,0.42857142857142855,0.11538461538461539,0.14138097537421537,0.1875
"class Solution:
def maxProductPath(self, grid: List[List[int]]) -> int:
    
    MOD = 10**9+7
    m,n = len(grid),len(grid[0])
    dp = [[[0,0] for _ in range(n)] for _ in range(m)]
    dp[0][0][0]=grid[0][0]
    dp[0][0][1]=grid[0][0]
    for i in range(1,m):                     #First Column
        dp[i][0][0] = dp[i-1][0][0]*grid[i][0]
        dp[i][0][1] = dp[i-1][0][1]*grid[i][0]
    
    for j in range(1,n):                     #First Row
        dp[0][j][0] = dp[0][j-1][0]*grid[0][j]
        dp[0][j][1] = dp[0][j-1][1]*grid[0][j]
    
    for i in range(1,m):
        for j in range(1,n):
            if grid[i][j]<0:
                dp[i][j][0] = min(dp[i][j-1][1],dp[i-1][j][1])*grid[i][j]
                dp[i][j][1] = max(dp[i][j-1][0],dp[i-1][j][0])*grid[i][j]
            else:
                dp[i][j][0] = max(dp[i][j-1][0],dp[i-1][j][0])*grid[i][j]
                dp[i][j][1] = min(dp[i][j-1][1],dp[i-1][j][1])*grid[i][j]
    
    if dp[-1][-1][0]<0 and dp[-1][-1][1]<0:
        return -1
    
    return max(dp[-1][-1][0],dp[-1][-1][1])%MOD",Low,0.3880597014925373,0.2964307320024198,0.47368421052631576,0.2857142857142857,0.3076923076923077,0.24787492978842915,0.546875
"class Solution:
    def connectTwoGroups(self, cost: List[List[int]]) -> int:
        m, n = len(cost), len(cost[0])
        mn = [min(x) for x in cost] # min cost of connecting points in 1st group 
        
        @lru_cache(None)
        def fn(j, mask):
            """"""Return min cost of connecting group1[i:] and group2 represented as mask.""""""
            if j == n: return sum(mn[i] for i in range(m) if not (mask &amp; (1<<i)))
            return min(cost[i][j] + fn(j+1, mask | 1<<i) for i in range(m))
                
        return fn(0, 0)",Low,0.13432835820895522,0.14065335753176045,0.10526315789473684,0.2857142857142857,0.19230769230769232,0.4085547480042894,0.265625
"class Solution:
    def minOperations(self, logs: List[str]) -> int:
        res=[]
        for word in logs:
            if word==""../"" and len(res)>0:
                res.pop()
            elif word==""./"":
                continue
            elif word!=""../"" and word!=""./"":
                res.append(word)
        return len(res)",High,0.11940298507462686,0.0750151240169389,0.3684210526315789,0.2857142857142857,0.15384615384615385,0.18542595019659242,0.21875
